Average.Position.X.204:                  -12.22
Average.Position.Y.204:                  -18.96
Average.Position.Z.204:                  40.86
Average.Position.X.205:                  -4.27
Average.Position.Y.205:                  -21.84
Average.Position.Z.205:                  42.2
Average.Position.X.206:                  4.35
Average.Position.Y.206:                  -16.47
Average.Position.Z.206:                  41.66
Average.Position.X.207:                  12.08
Average.Position.Y.207:                  -12.17
Average.Position.Z.207:                  41.22
Average.Position.X.208:                  16.64
Average.Position.Y.208:                  -4.36
Average.Position.Z.208:                  42
Average.Position.X.209:                  16.47
Average.Position.Y.209:                  4.42
Average.Position.Z.209:                  42.03
Average.Position.X.210:                  12.09
Average.Position.Y.210:                  12.14
Average.Position.Z.210:                  41.1
Average.Position.X.211:                  4.29
Average.Position.Y.211:                  16.5
Average.Position.Z.211:                  41.9
Average.Position.X.212:                  -4.43
Average.Position.Y.212:                  16.6
Average.Position.Z.212:                  42.03
Average.Position.X.213:                  -12.01
Average.Position.Y.213:                  12.17
Average.Position.Z.213:                  41.07
Average.Position.X.214:                  -16.62
Average.Position.Y.214:                  4.27
Average.Position.Z.214:                  41.68
Average.Position.X.215:                  -16.51
Average.Position.Y.215:                  -4.32
Average.Position.Z.215:                  41.73
Average.Position.X.216:                  -12.05
Average.Position.Y.216:                  -12.04
Average.Position.Z.216:                  41.14
Average.Position.X.217:                  -4.28
Average.Position.Y.217:                  -16.53
Average.Position.Z.217:                  41.83
Average.Position.X.218:                  4.42
Average.Position.Y.218:                  -11.24
Average.Position.Z.218:                  42.2
Average.Position.X.219:                  11.15
Average.Position.Y.219:                  -4.35
Average.Position.Z.219:                  42.26
Average.Position.X.220:                  11.17
Average.Position.Y.220:                  4.39
Average.Position.Z.220:                  42.39
Average.Position.X.221:                  4.44
Average.Position.Y.221:                  11.21
Average.Position.Z.221:                  42.31
Average.Position.X.222:                  -4.38
Average.Position.Y.222:                  11.13
Average.Position.Z.222:                  42.26
Average.Position.X.223:                  -11.17
Average.Position.Y.223:                  4.46
Average.Position.Z.223:                  42.01
Average.Position.X.224:                  -11.16
Average.Position.Y.224:                  -4.37
Average.Position.Z.224:                  42.26
Average.Position.X.225:                  -4.35
Average.Position.Y.225:                  -11.24
Average.Position.Z.225:                  41.85
Average.Position.X.226:                  0
Average.Position.Y.226:                  0
Average.Position.Z.226:                  0
Average.Position.X.227:                  0
Average.Position.Y.227:                  0
Average.Position.Z.227:                  0
Average.Position.X.228:                  0
Average.Position.Y.228:                  0
Average.Position.Z.228:                  0
Average.Position.X.300:                  -18.66
Average.Position.Y.300:                  29.86
Average.Position.Z.300:                  23.17
Average.Position.X.301:                  -16.11
Average.Position.Y.301:                  29.6
Average.Position.Z.301:                  23.18
Average.Position.X.302:                  -18.79
Average.Position.Y.302:                  29.14
Average.Position.Z.302:                  25.71
Average.Position.X.303:                  -16.13
Average.Position.Y.303:                  29
Average.Position.Z.303:                  25.94
Average.Position.X.304:                  -22.99
Average.Position.Y.304:                  24.67
Average.Position.Z.304:                  23.39
Average.Position.X.305:                  -25.6
Average.Position.Y.305:                  24.41
Average.Position.Z.305:                  23.17
Average.Position.X.306:                  -22.97
Average.Position.Y.306:                  24.25
Average.Position.Z.306:                  25.99
Average.Position.X.307:                  -25.75
Average.Position.Y.307:                  24.16
Average.Position.Z.307:                  26.07
Average.Position.X.308:                  -29.7
Average.Position.Y.308:                  16
Average.Position.Z.308:                  23.12
Average.Position.X.309:                  -29.4
Average.Position.Y.309:                  16.02
Average.Position.Z.309:                  26.35
Average.Position.X.310:                  -29.37
Average.Position.Y.310:                  19.07
Average.Position.Z.310:                  23
Average.Position.X.311:                  -29.21
Average.Position.Y.311:                  19.13
Average.Position.Z.311:                  26.08
Average.Position.X.312:                  -32.84
Average.Position.Y.312:                  9.65
Average.Position.Z.312:                  23.18
Average.Position.X.313:                  -32.37
Average.Position.Y.313:                  9.7
Average.Position.Z.313:                  25.86
Average.Position.X.314:                  -32.87
Average.Position.Y.314:                  12.36
Average.Position.Z.314:                  23.22
Average.Position.X.315:                  -32.06
Average.Position.Y.315:                  12.2
Average.Position.Z.315:                  25.89
Average.Position.X.316:                  -32.82
Average.Position.Y.316:                  -12.73
Average.Position.Z.316:                  23.1
Average.Position.X.317:                  -32.01
Average.Position.Y.317:                  -12.4
Average.Position.Z.317:                  25.85
Average.Position.X.318:                  -32.51
Average.Position.Y.318:                  -10
Average.Position.Z.318:                  23.22
Average.Position.X.319:                  -32.27
Average.Position.Y.319:                  -10.06
Average.Position.Z.319:                  25.85
Average.Position.X.320:                  -29.69
Average.Position.Y.320:                  -18.92
Average.Position.Z.320:                  23.21
Average.Position.X.321:                  -28.59
Average.Position.Y.321:                  -18.83
Average.Position.Z.321:                  25.86
Average.Position.X.322:                  -29.78
Average.Position.Y.322:                  -16.31
Average.Position.Z.322:                  23.38
Average.Position.X.323:                  -29.57
Average.Position.Y.323:                  -16.19
Average.Position.Z.323:                  25.89
Average.Position.X.324:                  -23.02
Average.Position.Y.324:                  -24.32
Average.Position.Z.324:                  25.93
Average.Position.X.325:                  -25.79
Average.Position.Y.325:                  -23.77
Average.Position.Z.325:                  25.86
Average.Position.X.326:                  -22.88
Average.Position.Y.326:                  -24.46
Average.Position.Z.326:                  23.38
Average.Position.X.327:                  -25.71
Average.Position.Y.327:                  -24.42
Average.Position.Z.327:                  23.29
Average.Position.X.328:                  -16.09
Average.Position.Y.328:                  -29.92
Average.Position.Z.328:                  25.86
Average.Position.X.329:                  -18.78
Average.Position.Y.329:                  -28.95
Average.Position.Z.329:                  25.91
Average.Position.X.330:                  -16.13
Average.Position.Y.330:                  -29.73
Average.Position.Z.330:                  23.32
Average.Position.X.331:                  -18.86
Average.Position.Y.331:                  -29.51
Average.Position.Z.331:                  23.14
Average.Position.X.332:                  -34.1
Average.Position.Y.332:                  2.53
Average.Position.Z.332:                  23.21
Average.Position.X.333:                  -33.61
Average.Position.Y.333:                  2.67
Average.Position.Z.333:                  25.84
Average.Position.X.334:                  -33.76
Average.Position.Y.334:                  5.23
Average.Position.Z.334:                  23.29
Average.Position.X.335:                  -33.87
Average.Position.Y.335:                  5.2
Average.Position.Z.335:                  25.87
Average.Position.X.336:                  -34.08
Average.Position.Y.336:                  -5.69
Average.Position.Z.336:                  23.33
Average.Position.X.337:                  -32.81
Average.Position.Y.337:                  -5.69
Average.Position.Z.337:                  25.86
Average.Position.X.338:                  -34.41
Average.Position.Y.338:                  -3.2
Average.Position.Z.338:                  23.21
Average.Position.X.339:                  -33.17
Average.Position.Y.339:                  -3.14
Average.Position.Z.339:                  25.88
Average.Position.X.350:                  15.04
Average.Position.Y.350:                  28.35
Average.Position.Z.350:                  23.35
Average.Position.X.351:                  15.06
Average.Position.Y.351:                  27.69
Average.Position.Z.351:                  26.04
Average.Position.X.352:                  17.65
Average.Position.Y.352:                  27.5
Average.Position.Z.352:                  26
Average.Position.X.353:                  17.84
Average.Position.Y.353:                  27.97
Average.Position.Z.353:                  23.26
Average.Position.X.354:                  32.6
Average.Position.Y.354:                  -4.26
Average.Position.Z.354:                  23.47
Average.Position.X.355:                  32.34
